perm_acc,sub_folder,processing_time
0.901666667,permute590_WINS_BINS_circular,1766127519
0.867666667,permute591_WINS_BINS_circular,1766127518
0.867166667,permute592_WINS_BINS_circular,1766127519
0.806166667,permute593_WINS_BINS_circular,1766127519
0.891166667,permute594_WINS_BINS_circular,1766127519
0.877166667,permute595_WINS_BINS_circular,1766127520
0.882,permute596_WINS_BINS_circular,1766127520
0.853166667,permute597_WINS_BINS_circular,1766127520
0.8505,permute598_WINS_BINS_circular,1766127520
0.848,permute599_WINS_BINS_circular,1766127518
0.864833333,permute59_WINS_BINS_circular,1766127519
0.85,permute5_WINS_BINS_circular,1766127498
0.851333333,permute600_WINS_BINS_circular,1766127520
0.864166667,permute601_WINS_BINS_circular,1766127520
0.867333333,permute602_WINS_BINS_circular,1766127520
0.882333333,permute603_WINS_BINS_circular,1766127520
0.864,permute604_WINS_BINS_circular,1766127523
0.849833333,permute605_WINS_BINS_circular,1766127521
0.878333333,permute606_WINS_BINS_circular,1766127521
0.834333333,permute607_WINS_BINS_circular,1766127521
0.8335,permute608_WINS_BINS_circular,1766127521
0.865166667,permute609_WINS_BINS_circular,1766127522
0.863833333,permute60_WINS_BINS_circular,1766127521
0.925333333,permute610_WINS_BINS_circular,1766127522
0.905333333,permute611_WINS_BINS_circular,1766127521
0.864166667,permute612_WINS_BINS_circular,1766127522
0.821166667,permute613_WINS_BINS_circular,1766127522
0.869833333,permute614_WINS_BINS_circular,1766127522
0.861666667,permute615_WINS_BINS_circular,1766127522
0.872833333,permute616_WINS_BINS_circular,1766127523
0.861166667,permute617_WINS_BINS_circular,1766127522
0.859666667,permute618_WINS_BINS_circular,1766127522
0.867166667,permute619_WINS_BINS_circular,1766127522
0.855166667,permute61_WINS_BINS_circular,1766127522
0.8495,permute620_WINS_BINS_circular,1766127523
0.87,permute621_WINS_BINS_circular,1766127524
0.846,permute622_WINS_BINS_circular,1766127525
0.8855,permute623_WINS_BINS_circular,1766127524
0.871166667,permute624_WINS_BINS_circular,1766127524
0.843333333,permute625_WINS_BINS_circular,1766127524
0.853166667,permute626_WINS_BINS_circular,1766127524
0.886,permute627_WINS_BINS_circular,1766127525
0.888166667,permute628_WINS_BINS_circular,1766127530
0.845333333,permute629_WINS_BINS_circular,1766127528
0.857833333,permute62_WINS_BINS_circular,1766127523
0.842333333,permute630_WINS_BINS_circular,1766127527
0.8955,permute631_WINS_BINS_circular,1766127528
0.899166667,permute632_WINS_BINS_circular,1766127528
0.870666667,permute633_WINS_BINS_circular,1766127528
0.872,permute634_WINS_BINS_circular,1766127528
0.847833333,permute635_WINS_BINS_circular,1766127528
0.869166667,permute636_WINS_BINS_circular,1766127529
0.866333333,permute637_WINS_BINS_circular,1766127528
0.845333333,permute638_WINS_BINS_circular,1766127528
0.847333333,permute639_WINS_BINS_circular,1766127528
0.871166667,permute63_WINS_BINS_circular,1766127527
0.879,permute640_WINS_BINS_circular,1766127529
0.863833333,permute641_WINS_BINS_circular,1766127529
0.861833333,permute642_WINS_BINS_circular,1766127529
0.862666667,permute643_WINS_BINS_circular,1766127529
0.835333333,permute644_WINS_BINS_circular,1766127529
0.8955,permute645_WINS_BINS_circular,1766127529
0.853833333,permute646_WINS_BINS_circular,1766127529
0.8625,permute647_WINS_BINS_circular,1766127529
0.8785,permute648_WINS_BINS_circular,1766127531
0.8575,permute649_WINS_BINS_circular,1766127531
0.885333333,permute64_WINS_BINS_circular,1766127529
0.876333333,permute650_WINS_BINS_circular,1766127531
0.869666667,permute651_WINS_BINS_circular,1766127530
0.850833333,permute652_WINS_BINS_circular,1766127530
0.882166667,permute653_WINS_BINS_circular,1766127530
0.883166667,permute654_WINS_BINS_circular,1766127530
0.836,permute655_WINS_BINS_circular,1766127530
0.864,permute656_WINS_BINS_circular,1766127530
0.8305,permute657_WINS_BINS_circular,1766127531
0.855333333,permute658_WINS_BINS_circular,1766127532
0.8685,permute659_WINS_BINS_circular,1766127532
0.8635,permute65_WINS_BINS_circular,1766127531
0.847333333,permute660_WINS_BINS_circular,1766127532
0.882166667,permute661_WINS_BINS_circular,1766127532
0.859833333,permute662_WINS_BINS_circular,1766127532
0.828833333,permute663_WINS_BINS_circular,1766127532
0.872166667,permute664_WINS_BINS_circular,1766127532
0.8835,permute665_WINS_BINS_circular,1766127533
0.826166667,permute666_WINS_BINS_circular,1766127534
0.883666667,permute667_WINS_BINS_circular,1766127534
0.863833333,permute668_WINS_BINS_circular,1766127534
0.8895,permute669_WINS_BINS_circular,1766127534
0.884,permute66_WINS_BINS_circular,1766127532
0.896666667,permute670_WINS_BINS_circular,1766127534
0.852833333,permute671_WINS_BINS_circular,1766127534
0.856833333,permute672_WINS_BINS_circular,1766127534
0.871666667,permute673_WINS_BINS_circular,1766127534
0.893833333,permute674_WINS_BINS_circular,1766127535
0.902166667,permute675_WINS_BINS_circular,1766127535
0.867,permute676_WINS_BINS_circular,1766127535
0.851,permute677_WINS_BINS_circular,1766127535
0.863166667,permute678_WINS_BINS_circular,1766127535
0.860833333,permute679_WINS_BINS_circular,1766127535
0.858,permute67_WINS_BINS_circular,1766127534
0.8745,permute680_WINS_BINS_circular,1766127535
0.8385,permute681_WINS_BINS_circular,1766127536
0.874833333,permute682_WINS_BINS_circular,1766127536
0.873666667,permute683_WINS_BINS_circular,1766127536
0.863333333,permute684_WINS_BINS_circular,1766127536
0.832833333,permute685_WINS_BINS_circular,1766127536
0.892333333,permute686_WINS_BINS_circular,1766127536
0.8325,permute687_WINS_BINS_circular,1766127536
0.857166667,permute688_WINS_BINS_circular,1766127536
0.863833333,permute689_WINS_BINS_circular,1766127536
0.901333333,permute68_WINS_BINS_circular,1766127535
0.867333333,permute690_WINS_BINS_circular,1766127537
0.856166667,permute691_WINS_BINS_circular,1766127536
0.8715,permute692_WINS_BINS_circular,1766127539
0.848833333,permute693_WINS_BINS_circular,1766127537
0.8645,permute694_WINS_BINS_circular,1766127537
0.865833333,permute695_WINS_BINS_circular,1766127537
0.878333333,permute696_WINS_BINS_circular,1766127537
0.836,permute697_WINS_BINS_circular,1766127537
0.855333333,permute698_WINS_BINS_circular,1766127537
0.862166667,permute699_WINS_BINS_circular,1766127537
0.803833333,permute69_WINS_BINS_circular,1766127536
0.851333333,permute6_WINS_BINS_circular,1766127519
0.862333333,permute700_WINS_BINS_circular,1766127538
0.852666667,permute701_WINS_BINS_circular,1766127538
0.869833333,permute702_WINS_BINS_circular,1766127538
0.847166667,permute703_WINS_BINS_circular,1766127540
0.8365,permute704_WINS_BINS_circular,1766127538
0.8815,permute705_WINS_BINS_circular,1766127539
0.863333333,permute706_WINS_BINS_circular,1766127539
0.861,permute707_WINS_BINS_circular,1766127539
0.843166667,permute708_WINS_BINS_circular,1766127540
0.856166667,permute709_WINS_BINS_circular,1766127540
0.837,permute70_WINS_BINS_circular,1766127538
0.857666667,permute710_WINS_BINS_circular,1766127540
0.849333333,permute711_WINS_BINS_circular,1766127541
0.816333333,permute712_WINS_BINS_circular,1766127543
0.890833333,permute713_WINS_BINS_circular,1766127543
0.88,permute714_WINS_BINS_circular,1766127543
0.875,permute715_WINS_BINS_circular,1766127543
0.888,permute716_WINS_BINS_circular,1766127543
0.883833333,permute717_WINS_BINS_circular,1766127543
0.848833333,permute718_WINS_BINS_circular,1766127543
0.899833333,permute719_WINS_BINS_circular,1766127543
0.837166667,permute71_WINS_BINS_circular,1766127540
0.838166667,permute720_WINS_BINS_circular,1766127544
0.912666667,permute721_WINS_BINS_circular,1766127543
0.870833333,permute722_WINS_BINS_circular,1766127544
0.831833333,permute723_WINS_BINS_circular,1766127544
0.8845,permute724_WINS_BINS_circular,1766127544
0.8885,permute725_WINS_BINS_circular,1766127544
0.892333333,permute726_WINS_BINS_circular,1766127544
0.8815,permute727_WINS_BINS_circular,1766127544
0.879333333,permute728_WINS_BINS_circular,1766127544
0.862333333,permute729_WINS_BINS_circular,1766127544
0.837,permute72_WINS_BINS_circular,1766127544
0.88,permute730_WINS_BINS_circular,1766127544
0.878333333,permute731_WINS_BINS_circular,1766127549
0.8875,permute732_WINS_BINS_circular,1766127545
0.8745,permute733_WINS_BINS_circular,1766127545
0.882666667,permute734_WINS_BINS_circular,1766127545
0.898333333,permute735_WINS_BINS_circular,1766127545
0.898333333,permute736_WINS_BINS_circular,1766127545
0.832166667,permute737_WINS_BINS_circular,1766127546
0.899166667,permute738_WINS_BINS_circular,1766127547
0.844166667,permute739_WINS_BINS_circular,1766127547
0.863666667,permute73_WINS_BINS_circular,1766127544
0.8825,permute740_WINS_BINS_circular,1766127547
0.892833333,permute741_WINS_BINS_circular,1766127547
0.806666667,permute742_WINS_BINS_circular,1766127547
0.884666667,permute743_WINS_BINS_circular,1766127547
0.884,permute744_WINS_BINS_circular,1766127547
0.807333333,permute745_WINS_BINS_circular,1766127547
0.877333333,permute746_WINS_BINS_circular,1766127548
0.8675,permute747_WINS_BINS_circular,1766127548
0.867333333,permute748_WINS_BINS_circular,1766127548
0.851,permute749_WINS_BINS_circular,1766127548
0.865,permute74_WINS_BINS_circular,1766127547
0.877333333,permute750_WINS_BINS_circular,1766127549
0.915,permute751_WINS_BINS_circular,1766127549
0.840333333,permute752_WINS_BINS_circular,1766127549
0.853,permute753_WINS_BINS_circular,1766127549
0.864166667,permute754_WINS_BINS_circular,1766127549
0.845333333,permute755_WINS_BINS_circular,1766127549
0.901666667,permute756_WINS_BINS_circular,1766127549
0.870833333,permute757_WINS_BINS_circular,1766127549
0.859833333,permute758_WINS_BINS_circular,1766127549
0.8625,permute759_WINS_BINS_circular,1766127551
0.8675,permute75_WINS_BINS_circular,1766127548
0.873166667,permute760_WINS_BINS_circular,1766127550
0.89,permute761_WINS_BINS_circular,1766127551
0.895666667,permute762_WINS_BINS_circular,1766127551
0.874666667,permute763_WINS_BINS_circular,1766127551
0.848333333,permute764_WINS_BINS_circular,1766127551
0.864333333,permute765_WINS_BINS_circular,1766127551
0.815333333,permute766_WINS_BINS_circular,1766127551
0.866333333,permute767_WINS_BINS_circular,1766127551
0.858,permute768_WINS_BINS_circular,1766127551
0.901666667,permute769_WINS_BINS_circular,1766127551
0.856,permute76_WINS_BINS_circular,1766127551
0.855833333,permute770_WINS_BINS_circular,1766127552
0.856166667,permute771_WINS_BINS_circular,1766127552
0.844666667,permute772_WINS_BINS_circular,1766127552
0.8985,permute773_WINS_BINS_circular,1766127552
0.8985,permute774_WINS_BINS_circular,1766127552
0.874166667,permute775_WINS_BINS_circular,1766127552
0.8695,permute776_WINS_BINS_circular,1766127552
0.852333333,permute777_WINS_BINS_circular,1766127552
0.842833333,permute778_WINS_BINS_circular,1766127552
0.861333333,permute779_WINS_BINS_circular,1766127552
0.854333333,permute77_WINS_BINS_circular,1766127552
0.861833333,permute780_WINS_BINS_circular,1766127553
0.837,permute781_WINS_BINS_circular,1766127553
0.888,permute782_WINS_BINS_circular,1766127553
0.9155,permute783_WINS_BINS_circular,1766127553
0.8815,permute784_WINS_BINS_circular,1766127553
0.853333333,permute785_WINS_BINS_circular,1766127553
0.866,permute786_WINS_BINS_circular,1766127554
0.877666667,permute787_WINS_BINS_circular,1766127553
0.860166667,permute788_WINS_BINS_circular,1766127554
0.855666667,permute789_WINS_BINS_circular,1766127554
0.856166667,permute78_WINS_BINS_circular,1766127552
0.853166667,permute790_WINS_BINS_circular,1766127554
0.8615,permute791_WINS_BINS_circular,1766127555
0.8475,permute792_WINS_BINS_circular,1766127555
0.864666667,permute793_WINS_BINS_circular,1766127555
0.867666667,permute794_WINS_BINS_circular,1766127556
0.846666667,permute795_WINS_BINS_circular,1766127556
0.842,permute796_WINS_BINS_circular,1766127557
0.847166667,permute797_WINS_BINS_circular,1766127557
0.869333333,permute798_WINS_BINS_circular,1766127558
0.913333333,permute799_WINS_BINS_circular,1766127558
0.884,permute79_WINS_BINS_circular,1766127556
0.876,permute7_WINS_BINS_circular,1766127537
0.916166667,permute800_WINS_BINS_circular,1766127558
0.853833333,permute801_WINS_BINS_circular,1766127558
0.849666667,permute802_WINS_BINS_circular,1766127559
0.881333333,permute803_WINS_BINS_circular,1766127559
0.882666667,permute804_WINS_BINS_circular,1766127559
0.872833333,permute805_WINS_BINS_circular,1766127559
0.832666667,permute806_WINS_BINS_circular,1766127559
0.880166667,permute807_WINS_BINS_circular,1766127559
0.844333333,permute808_WINS_BINS_circular,1766127560
0.840333333,permute809_WINS_BINS_circular,1766127560
0.885833333,permute80_WINS_BINS_circular,1766127558
0.846666667,permute810_WINS_BINS_circular,1766127560
0.861166667,permute811_WINS_BINS_circular,1766127560
0.855666667,permute812_WINS_BINS_circular,1766127560
0.836666667,permute813_WINS_BINS_circular,1766127560
0.862,permute814_WINS_BINS_circular,1766127560
0.8155,permute815_WINS_BINS_circular,1766127560
0.841166667,permute816_WINS_BINS_circular,1766127560
0.866666667,permute817_WINS_BINS_circular,1766127560
0.850666667,permute818_WINS_BINS_circular,1766127560
0.870666667,permute819_WINS_BINS_circular,1766127561
0.920333333,permute81_WINS_BINS_circular,1766127560
0.863166667,permute820_WINS_BINS_circular,1766127562
0.8665,permute821_WINS_BINS_circular,1766127562
0.8795,permute822_WINS_BINS_circular,1766127563
0.841,permute823_WINS_BINS_circular,1766127562
0.863833333,permute824_WINS_BINS_circular,1766127562
0.921166667,permute825_WINS_BINS_circular,1766127562
0.854166667,permute826_WINS_BINS_circular,1766127562
0.902333333,permute827_WINS_BINS_circular,1766127563
0.822166667,permute828_WINS_BINS_circular,1766127562
0.851333333,permute829_WINS_BINS_circular,1766127562
0.876,permute82_WINS_BINS_circular,1766127561
0.893833333,permute830_WINS_BINS_circular,1766127563
0.870833333,permute831_WINS_BINS_circular,1766127563
0.8785,permute832_WINS_BINS_circular,1766127563
0.879666667,permute833_WINS_BINS_circular,1766127563
0.852166667,permute834_WINS_BINS_circular,1766127564
0.837,permute835_WINS_BINS_circular,1766127568
0.861666667,permute836_WINS_BINS_circular,1766127564
0.835166667,permute837_WINS_BINS_circular,1766127565
0.823333333,permute838_WINS_BINS_circular,1766127564
0.873166667,permute839_WINS_BINS_circular,1766127564
0.850833333,permute83_WINS_BINS_circular,1766127563
0.846333333,permute840_WINS_BINS_circular,1766127565
0.845166667,permute841_WINS_BINS_circular,1766127565
0.855166667,permute842_WINS_BINS_circular,1766127565
0.8245,permute843_WINS_BINS_circular,1766127566
0.847166667,permute844_WINS_BINS_circular,1766127566
0.867333333,permute845_WINS_BINS_circular,1766127566
0.869,permute846_WINS_BINS_circular,1766127566
0.839166667,permute847_WINS_BINS_circular,1766127567
0.853166667,permute848_WINS_BINS_circular,1766127567
0.880666667,permute849_WINS_BINS_circular,1766127567
0.862333333,permute84_WINS_BINS_circular,1766127565
0.8745,permute850_WINS_BINS_circular,1766127567
0.8635,permute851_WINS_BINS_circular,1766127567
0.89,permute852_WINS_BINS_circular,1766127567
0.857333333,permute853_WINS_BINS_circular,1766127567
0.848333333,permute854_WINS_BINS_circular,1766127567
0.875833333,permute855_WINS_BINS_circular,1766127567
0.8565,permute856_WINS_BINS_circular,1766127567
0.8555,permute857_WINS_BINS_circular,1766127567
0.867833333,permute858_WINS_BINS_circular,1766127568
0.879833333,permute859_WINS_BINS_circular,1766127568
0.835333333,permute85_WINS_BINS_circular,1766127567
0.838166667,permute860_WINS_BINS_circular,1766127568
0.855333333,permute861_WINS_BINS_circular,1766127568
0.8605,permute862_WINS_BINS_circular,1766127568
0.852,permute863_WINS_BINS_circular,1766127568
0.889333333,permute864_WINS_BINS_circular,1766127568
0.8605,permute865_WINS_BINS_circular,1766127568
0.860333333,permute866_WINS_BINS_circular,1766127568
0.864,permute867_WINS_BINS_circular,1766127568
0.866,permute868_WINS_BINS_circular,1766127568
0.878166667,permute869_WINS_BINS_circular,1766127569
0.872666667,permute86_WINS_BINS_circular,1766127568
0.862333333,permute870_WINS_BINS_circular,1766127569
0.827,permute871_WINS_BINS_circular,1766127569
0.8825,permute872_WINS_BINS_circular,1766127569
0.8405,permute873_WINS_BINS_circular,1766127569
0.886166667,permute874_WINS_BINS_circular,1766127570
0.885333333,permute875_WINS_BINS_circular,1766127570
0.884166667,permute876_WINS_BINS_circular,1766127570
0.8545,permute877_WINS_BINS_circular,1766127571
0.890666667,permute878_WINS_BINS_circular,1766127572
0.869166667,permute879_WINS_BINS_circular,1766127572
0.884,permute87_WINS_BINS_circular,1766127569
0.799666667,permute880_WINS_BINS_circular,1766127573
0.882166667,permute881_WINS_BINS_circular,1766127575
0.886,permute882_WINS_BINS_circular,1766127574
0.881666667,permute883_WINS_BINS_circular,1766127574
0.895666667,permute884_WINS_BINS_circular,1766127574
0.8845,permute885_WINS_BINS_circular,1766127574
0.866,permute886_WINS_BINS_circular,1766127574
0.865166667,permute887_WINS_BINS_circular,1766127574
0.8875,permute888_WINS_BINS_circular,1766127574
0.894833333,permute889_WINS_BINS_circular,1766127574
0.8765,permute88_WINS_BINS_circular,1766127573
0.847,permute890_WINS_BINS_circular,1766127574
0.880833333,permute891_WINS_BINS_circular,1766127574
0.8625,permute892_WINS_BINS_circular,1766127574
0.854166667,permute893_WINS_BINS_circular,1766127575
0.865666667,permute894_WINS_BINS_circular,1766127575
0.842,permute895_WINS_BINS_circular,1766127575
0.891333333,permute896_WINS_BINS_circular,1766127575
0.907333333,permute897_WINS_BINS_circular,1766127575
0.904833333,permute898_WINS_BINS_circular,1766127575
0.8375,permute899_WINS_BINS_circular,1766127575
0.8395,permute89_WINS_BINS_circular,1766127574
0.857,permute8_WINS_BINS_circular,1766127558
0.848833333,permute900_WINS_BINS_circular,1766127576
0.878833333,permute901_WINS_BINS_circular,1766127576
0.796666667,permute902_WINS_BINS_circular,1766127576
0.8755,permute903_WINS_BINS_circular,1766127576
0.838333333,permute904_WINS_BINS_circular,1766127578
0.878,permute905_WINS_BINS_circular,1766127577
0.8285,permute906_WINS_BINS_circular,1766127577
0.8525,permute907_WINS_BINS_circular,1766127577
0.888333333,permute908_WINS_BINS_circular,1766127578
0.864166667,permute909_WINS_BINS_circular,1766127578
0.874666667,permute90_WINS_BINS_circular,1766127576
0.840833333,permute910_WINS_BINS_circular,1766127578
0.881,permute911_WINS_BINS_circular,1766127578
0.8565,permute912_WINS_BINS_circular,1766127578
0.8665,permute913_WINS_BINS_circular,1766127580
0.839666667,permute914_WINS_BINS_circular,1766127578
0.882666667,permute915_WINS_BINS_circular,1766127579
0.817833333,permute916_WINS_BINS_circular,1766127579
0.8675,permute917_WINS_BINS_circular,1766127579
0.833333333,permute918_WINS_BINS_circular,1766127579
0.8665,permute919_WINS_BINS_circular,1766127579
0.860666667,permute91_WINS_BINS_circular,1766127578
0.871,permute920_WINS_BINS_circular,1766127580
0.837833333,permute921_WINS_BINS_circular,1766127580
0.904,permute922_WINS_BINS_circular,1766127580
0.883166667,permute923_WINS_BINS_circular,1766127580
0.868,permute924_WINS_BINS_circular,1766127580
0.884166667,permute925_WINS_BINS_circular,1766127580
0.868333333,permute926_WINS_BINS_circular,1766127580
0.942333333,permute927_WINS_BINS_circular,1766127582
0.9425,permute928_WINS_BINS_circular,1766127581
0.847833333,permute929_WINS_BINS_circular,1766127581
0.860666667,permute92_WINS_BINS_circular,1766127580
0.839,permute930_WINS_BINS_circular,1766127582
0.870666667,permute931_WINS_BINS_circular,1766127582
0.8695,permute932_WINS_BINS_circular,1766127582
0.849833333,permute933_WINS_BINS_circular,1766127582
0.898333333,permute934_WINS_BINS_circular,1766127583
0.874833333,permute935_WINS_BINS_circular,1766127583
0.847,permute936_WINS_BINS_circular,1766127583
0.881833333,permute937_WINS_BINS_circular,1766127583
0.883166667,permute938_WINS_BINS_circular,1766127583
0.849,permute939_WINS_BINS_circular,1766127583
0.924333333,permute93_WINS_BINS_circular,1766127581
0.869833333,permute940_WINS_BINS_circular,1766127583
0.895833333,permute941_WINS_BINS_circular,1766127583
0.906333333,permute942_WINS_BINS_circular,1766127585
0.848166667,permute943_WINS_BINS_circular,1766127585
0.863333333,permute944_WINS_BINS_circular,1766127585
0.864333333,permute945_WINS_BINS_circular,1766127585
0.867833333,permute946_WINS_BINS_circular,1766127583
0.850166667,permute947_WINS_BINS_circular,1766127583
0.8255,permute948_WINS_BINS_circular,1766127584
0.827166667,permute949_WINS_BINS_circular,1766127584
0.868666667,permute94_WINS_BINS_circular,1766127583
0.889166667,permute950_WINS_BINS_circular,1766127584
0.833833333,permute951_WINS_BINS_circular,1766127584
0.839166667,permute952_WINS_BINS_circular,1766127584
0.897,permute953_WINS_BINS_circular,1766127584
0.898333333,permute954_WINS_BINS_circular,1766127584
0.891666667,permute955_WINS_BINS_circular,1766127584
0.865,permute956_WINS_BINS_circular,1766127587
0.8825,permute957_WINS_BINS_circular,1766127584
0.861833333,permute958_WINS_BINS_circular,1766127584
0.844,permute959_WINS_BINS_circular,1766127584
0.857333333,permute95_WINS_BINS_circular,1766127584
0.864666667,permute960_WINS_BINS_circular,1766127584
0.906,permute961_WINS_BINS_circular,1766127585
0.896833333,permute962_WINS_BINS_circular,1766127585
0.855166667,permute963_WINS_BINS_circular,1766127585
0.856166667,permute964_WINS_BINS_circular,1766127586
0.832833333,permute965_WINS_BINS_circular,1766127586
0.861333333,permute966_WINS_BINS_circular,1766127588
0.863833333,permute967_WINS_BINS_circular,1766127588
0.874666667,permute968_WINS_BINS_circular,1766127590
0.8755,permute969_WINS_BINS_circular,1766127591
0.878666667,permute96_WINS_BINS_circular,1766127584
0.871666667,permute970_WINS_BINS_circular,1766127589
0.874666667,permute971_WINS_BINS_circular,1766127589
0.881666667,permute972_WINS_BINS_circular,1766127589
0.873166667,permute973_WINS_BINS_circular,1766127589
0.848166667,permute974_WINS_BINS_circular,1766127589
0.849833333,permute975_WINS_BINS_circular,1766127589
0.868166667,permute976_WINS_BINS_circular,1766127589
0.858,permute977_WINS_BINS_circular,1766127590
0.8605,permute978_WINS_BINS_circular,1766127590
0.8835,permute979_WINS_BINS_circular,1766127590
0.901166667,permute97_WINS_BINS_circular,1766127589
0.85,permute980_WINS_BINS_circular,1766127593
0.8765,permute981_WINS_BINS_circular,1766127590
0.875833333,permute982_WINS_BINS_circular,1766127590
0.843166667,permute983_WINS_BINS_circular,1766127590
0.869,permute984_WINS_BINS_circular,1766127591
0.848333333,permute985_WINS_BINS_circular,1766127591
0.844833333,permute986_WINS_BINS_circular,1766127591
0.799333333,permute987_WINS_BINS_circular,1766127591
0.8915,permute988_WINS_BINS_circular,1766127591
0.839833333,permute989_WINS_BINS_circular,1766127592
0.863166667,permute98_WINS_BINS_circular,1766127590
0.9045,permute990_WINS_BINS_circular,1766127592
0.8785,permute991_WINS_BINS_circular,1766127591
0.862166667,permute992_WINS_BINS_circular,1766127592
0.873666667,permute993_WINS_BINS_circular,1766127592
0.898166667,permute994_WINS_BINS_circular,1766127593
0.861166667,permute995_WINS_BINS_circular,1766127593
0.8515,permute996_WINS_BINS_circular,1766127594
0.8585,permute997_WINS_BINS_circular,1766127593
0.8625,permute998_WINS_BINS_circular,1766127593
0.856,permute999_WINS_BINS_circular,1766127593
0.865,permute99_WINS_BINS_circular,1766127592
0.867833333,permute9_WINS_BINS_circular,1766127575
